Health Care Authority (HCA),,,,,,,,,
Physician-Related Services/ Professional and Emergent Oral Healthcare Services,,,,,,,,,
"Effective July 1, 2011",,,,,,,,,
  Update 9/15/2011,,,,,,,,,
Link to Legend,,,,,,,,,
Code Status Indicator,Code,Mod,"July 1, 2011 NFS Max Allowable","July 1, 2011 FS Max allowable ",PA Required,Global Days,Assist at Surgery,Comments,
,92609,  ,69.25,69.25,,000,N,,
,92610,  ,62.81,41.27,,000,N,,
,92611,  ,67.84,67.84,,000,N,,
,92612,  ,100.25,40.46,,000,N,,
,92613,  ,Bundled,Bundled,,000,N,,
,92614,  ,89.18,40.66,,000,N,,
,92615,  ,Bundled,Bundled,,000,N,,
,92616,  ,120.78,59.58,,000,N,,
,92617,  ,Bundled,Bundled,,000,N,,
,92620,  ,49.12,46.10,,000,N,,
,92621,  ,11.27,10.27,,000,N,,
,92625,  ,37.64,35.43,,000,N,,
,92626,  ,49.92,46.10,,000,N,,
,92627,  ,12.28,10.87,,000,N,,
,92630,  ,B.R.,B.R.,,000,N,,
,92633,  ,B.R.,B.R.,,000,N,,
,92640,,57.37,54.15,PA,000,N,,
,92700,  ,B.R.,B.R.,,000,N,,
,92950,  ,167.48,103.07,,000,N,,
,92953,  ,6.64,6.64,,000,N,,
,92960,  ,144.53,76.49,,000,N,,
,92961,  ,150.57,150.57,,000,N,,
,92970,  ,106.09,106.09,,000,N,,
,92971,  ,58.98,58.98,,000,N,,
,92973,  ,111.32,111.32,,000,N,,
,92974,  ,101.86,101.86,,000,N,,
,92975,  ,245.79,245.79,,000,N,,
,92977,  ,55.76,55.76,,000,N,,
,92978,  ,B.R.,B.R.,,000,N,,
,92978,TC,B.R.,B.R.,,000,N,,
,92978,26,56.77,56.77,,000,N,,
,92979,  ,B.R.,B.R.,,000,N,,
,92979,TC,B.R.,B.R.,,000,N,,
,92979,26,45.49,45.49,,000,N,,
,92980,  ,507.68,507.68,,000,N,,
,92981,  ,141.11,141.11,,000,N,,
,92982,  ,376.23,376.23,,000,N,,
,92984,  ,100.65,100.65,,000,N,,
,92986,  ,840.23,840.23,,090,N,,
,92987,  ,867.20,867.20,,090,N,,
,92990,  ,674.96,674.96,,090,N,,
,92992,  ,B.R.,B.R.,,090,Y,,
,92993,  ,B.R.,B.R.,,090,Y,,
,92995,  ,414.48,414.48,,000,N,,
,92996,  ,110.92,110.92,,000,N,,
,92997,  ,398.78,398.78,,000,N,,
,92998,  ,200.49,200.49,,000,N,,
,93000,  ,11.88,11.88,,000,N,,
,93005,  ,6.44,6.44,,000,N,,
,93010,  ,5.23,5.23,,000,N,,
,93015,  ,55.56,55.56,,000,N,,
,93016,  ,13.89,13.89,,000,N,,
,93017,  ,32.61,32.61,,000,N,,
,93018,  ,9.06,9.06,,000,N,,
,93024,  ,70.05,70.05,,000,N,,
,93024,TC,34.22,34.22,,000,N,,
,93024,26,35.83,35.83,,000,N,,
,93025,  ,#,#,,000,N,,
,93025,TC,#,#,,000,N,,
,93025,26,#,#,,000,N,,
,93040,  ,7.85,7.85,,000,N,,
,93041,  ,3.42,3.42,,000,N,,
,93042,  ,4.43,4.43,,000,N,,
,93224,  ,63.01,63.01,,000,N,,
,93225,  ,18.92,18.92,,000,N,,
,93226,  ,27.98,27.98,,000,N,,
,93227,  ,16.31,16.31,,000,N,,
,93228,,15.30,15.30,,000,N,,
,93229,,B.R.,B.R.,,000,N,,
,93268,  ,151.58,151.58,,000,N,,
,93270,  ,9.26,9.26,,000,N,,
,93271,  ,126.82,126.82,,000,N,,
,93272,  ,15.50,15.50,,000,N,,
,93278,  ,20.94,20.94,,000,N,,
,93278,TC,13.49,13.49,,000,N,,
,93278,26,7.45,7.45,,000,N,,
,93279,,31.40,31.40,,000,N,,
,93279,TC,11.07,11.07,,000,N,,
,93279,26,20.33,20.33,,000,N,,
,93280,,37.24,37.24,,000,N,,
,93280,TC,12.88,12.88,,000,N,,
,93280,26,24.36,24.36,,000,N,,
,93281,,43.28,43.28,,000,N,,
,93281,TC,14.90,14.90,,000,N,,
,93281,26,28.38,28.38,,000,N,,
,93282,,39.86,39.86,,000,N,,
,93282,TC,13.29,13.29,,000,N,,
,93282,26,26.57,26.57,,000,N,,
,93283,,50.93,50.93,,000,N,,
,93283,TC,15.30,15.30,,000,N,,
,93283,26,35.63,35.63,,000,N,,
,93284,,56.77,56.77,,000,N,,
,93284,TC,17.51,17.51,,000,N,,
,93284,26,39.25,39.25,,000,N,,
,93285,,26.57,26.57,,000,N,,
,93285,TC,10.27,10.27,,000,N,,
,93285,26,16.31,16.31,,000,N,,
,93286,,15.90,15.90,,000,N,,
,93286,TC,7.25,7.25,,000,N,,
,93286,26,8.66,8.66,,000,N,,
,93287,,20.73,20.73,,000,N,,
,93287,TC,7.85,7.85,,000,N,,
,93287,26,12.88,12.88,,000,N,,
,93288,,23.75,23.75,,000,N,,
,93288,TC,10.47,10.47,,000,N,,
,93288,26,13.49,13.49,,000,N,,
,93289,,40.86,40.86,,000,N,,
,93289,TC,12.88,12.88,,000,N,,
,93289,26,27.98,27.98,,000,N,,
,93290,,18.32,18.32,,000,N,,
,93290,TC,5.84,5.84,,000,N,,
,93290,26,12.28,12.28,,000,N,,
,93291,,22.75,22.75,,000,N,,
,93291,TC,9.46,9.46,,000,N,,
,93291,26,13.49,13.49,,000,N,,
,93292,,20.53,20.53,,000,N,,
,93292,TC,7.25,7.25,,000,N,,
,93292,26,13.49,13.49,,000,N,,
,93293,,33.82,33.82,,000,N,,
,93293,TC,24.16,24.16,,000,N,,
,93293,26,9.46,9.46,,000,N,,
,93294,,20.53,20.53,,000,N,,
,93295,,40.46,40.46,,000,N,,
,93296,,19.73,19.73,,000,N,,
,93297,,15.30,15.30,,000,N,,
,93298,,16.51,16.51,,000,N,,
,93299,,B.R.,B.R.,,000,N,,
,93303,  ,126.62,126.62,,000,N,,
,93303,TC,87.16,87.16,,000,N,,
,93303,26,39.45,39.45,,000,N,,
,93304,  ,80.72,80.72,,000,N,,
,93304,TC,58.18,58.18,,000,N,,
,93304,26,22.75,22.75,,000,N,,
,93306,,140.31,140.31,,000,N,,
,93306,TC,99.84,99.84,,000,N,,
,93306,26,40.26,40.26,,000,N,,
,93307,  ,89.18,89.18,,000,N,,
,93307,TC,60.79,60.79,,000,N,,
,93307,26,28.38,28.38,,000,N,,
,93308,  ,63.41,63.41,,000,N,,
,93308,TC,47.31,47.31,,000,N,,
,93308,26,16.31,16.31,,000,N,,
,93312,  ,194.86,194.86,,000,N,,
,93312,TC,129.23,129.23,,000,N,,
,93312,26,65.62,65.62,,000,N,,
,93313,  ,24.36,24.36,,000,N,,
,93314,  ,172.11,172.11,,000,N,,
,93314,TC,134.67,134.67,,000,N,,
,93314,26,37.44,37.44,,000,N,,
,93315,  ,B.R.,B.R.,,000,N,,
,93315,TC,B.R.,B.R.,,000,N,,
,93315,26,86.16,86.16,,000,N,,
,93316,  ,26.57,26.57,,000,N,,
,93317,  ,B.R.,B.R.,,000,N,,
,93317,TC,B.R.,B.R.,,000,N,,
,93317,26,55.76,55.76,,000,N,,
,93318,  ,B.R.,B.R.,,000,N,,
,93318,TC,B.R.,B.R.,,000,N,,
,93318,26,67.23,67.23,,000,N,,
,93320,  ,37.64,37.64,,000,N,,
,93320,TC,26.17,26.17,,000,N,,
,93320,26,11.47,11.47,,000,N,,
,93321,  ,17.51,17.51,,000,N,,
,93321,TC,12.88,12.88,,000,N,,
,93321,26,4.63,4.63,,000,N,,
,93325,  ,21.54,21.54,,000,N,,
,93325,TC,19.32,19.32,,000,N,,
,93325,26,2.21,2.21,,000,N,,
,93350,  ,126.62,126.62,,000,N,,
,93350,TC,81.12,81.12,,000,N,,
,93350,26,45.29,45.29,,000,N,,
,93351,,148.96,148.96,,000,N,,
,93351,TC,94.21,94.21,,000,N,,
,93351,26,54.75,54.75,,000,N,,
,93352,,21.94,21.94,,000,N,,
,93451,,458.36,458.36,,000,N,,
,93451,TC,372.20,372.20,,000,N,,
,93451,26,86.16,86.16,,000,N,,
,93452,,506.27,506.27,,000,N,,
,93452,TC,355.50,355.50,,000,N,,
,93452,26,150.77,150.77,,000,N,,
,93453,,662.68,662.68,,000,N,,
,93453,TC,465.00,465.00,,000,N,,
,93453,26,197.68,197.68,,000,N,,
,93454,,522.37,522.37,,000,N,,
,93454,TC,370.39,370.39,,000,N,,
,93454,26,151.98,151.98,,000,N,,
,93455,,609.54,609.54,,000,N,,
,93455,TC,434.00,434.00,,000,N,,
,93455,26,175.53,175.53,,000,N,,
,93456,,653.62,653.62,,000,N,,
,93456,TC,458.96,458.96,,000,N,,
,93456,26,194.66,194.66,,000,N,,
,93457,,740.78,740.78,,000,N,,
,93457,TC,522.57,522.57,,000,N,,
,93457,26,218.21,218.21,,000,N,,
,93458,,630.27,630.27,,000,N,,
,93458,TC,444.87,444.87,,000,N,,
,93458,26,185.40,185.40,,000,N,,
,93459,,695.89,695.89,,000,N,,
,93459,TC,487.15,487.15,,000,N,,
,93459,26,208.75,208.75,,000,N,,
,93460,,744.61,744.61,,000,N,,
,93460,TC,511.91,511.91,,000,N,,
,93460,26,232.70,232.70,,000,N,,
,93461,,853.31,853.31,,000,N,,
,93461,TC,596.85,596.85,,000,N,,
,93461,26,256.66,256.66,,000,N,,
,93462,,118.16,118.16,,000,N,,
,93463,,#,#,,000,N,,
,93464,,150.37,150.37,,000,N,,
,93464,TC,95.01,95.01,,000,N,,
,93464,26,55.36,55.36,,000,N,,
,93503,  ,78.10,78.10,,000,N,,
,93505,  ,480.10,480.10,,000,N,,
,93505,TC,334.16,334.16,,000,N,,
,93505,26,145.94,145.94,,000,N,,
,93530,  ,B.R.,B.R.,,000,N,,
,93530,TC,B.R.,B.R.,,000,N,,
,93530,26,141.72,141.72,,000,N,,
,93531,  ,B.R.,B.R.,,000,N,,
,93531,TC,B.R.,B.R.,,000,N,,
,93531,26,278.80,278.80,,000,N,,
,93532,  ,B.R.,B.R.,,000,N,,
,93532,TC,B.R.,B.R.,,000,N,,
,93532,26,331.34,331.34,,000,N,,
,93533,  ,B.R.,B.R.,,000,N,,
,93533,TC,B.R.,B.R.,,000,N,,
,93533,26,222.64,222.64,,000,N,,
,93561,  ,B.R.,B.R.,,000,N,,
,93561,TC,B.R.,B.R.,,000,N,,
,93561,26,14.69,14.69,,000,N,,
,93562,  ,B.R.,B.R.,,000,N,,
,93562,TC,B.R.,B.R.,,000,N,,
,93562,26,4.43,4.43,,000,N,,
,93563,,33.01,33.01,,000,N,,
,93564,,33.62,33.62,,000,N,,
,93565,,25.36,25.36,,000,N,,
,93566,,101.86,25.36,,000,N,,
,93567,,83.94,28.79,,000,N,,
,93568,,91.99,25.97,,000,N,,
,93571,  ,B.R.,B.R.,,000,N,,
,93571,TC,B.R.,B.R.,,000,N,,
,93571,26,56.57,56.57,,000,N,,
,93572,  ,B.R.,B.R.,,000,N,,
,93572,TC,B.R.,B.R.,,000,N,,
,93572,26,45.09,45.09,,000,N,,
,93580,  ,613.97,613.97,,000,N,,
,93581,  ,814.06,814.06,,000,N,,
,93600,  ,B.R.,B.R.,,000,N,,
,93600,TC,B.R.,B.R.,,000,N,,
,93600,26,71.26,71.26,,000,N,,
,93602,  ,B.R.,B.R.,,000,N,,
,93602,TC,B.R.,B.R.,,000,N,,
,93602,26,71.06,71.06,,000,N,,
,93603,  ,B.R.,B.R.,,000,N,,
,93603,TC,B.R.,B.R.,,000,N,,
,93603,26,71.06,71.06,,000,N,,
,93609,  ,B.R.,B.R.,,000,N,,
,93609,TC,B.R.,B.R.,,000,N,,
,93609,26,168.89,168.89,,000,N,,
,93610,  ,B.R.,B.R.,,000,N,,
,93610,TC,B.R.,B.R.,,000,N,,
,93610,26,101.05,101.05,,000,N,,
,93612,  ,B.R.,B.R.,,000,N,,
,93612,TC,B.R.,B.R.,,000,N,,
,93612,26,100.65,100.65,,000,N,,
,93613,  ,236.73,236.73,,000,N,,
,93615,  ,B.R.,B.R.,,000,N,,
,93615,TC,B.R.,B.R.,,000,N,,
,93615,26,30.80,30.80,,000,N,,
,93616,  ,B.R.,B.R.,,000,N,,
,93616,TC,B.R.,B.R.,,000,N,,
,93616,26,39.86,39.86,,000,N,,
,93618,  ,B.R.,B.R.,,000,N,,
,93618,TC,B.R.,B.R.,,000,N,,
,93618,26,144.13,144.13,,000,N,,
,93619,  ,B.R.,B.R.,,000,N,,
,93619,TC,B.R.,B.R.,,000,N,,
,93619,26,249.01,249.01,,000,N,,
,93620,  ,B.R.,B.R.,,000,N,,
,93620,TC,B.R.,B.R.,,000,N,,
,93620,26,392.74,392.74,,000,N,,
,93621,  ,B.R.,B.R.,,000,N,,
,93621,TC,B.R.,B.R.,,000,N,,
,93621,26,70.86,70.86,,000,N,,
,93622,  ,B.R.,B.R.,,000,N,,
,93622,TC,B.R.,B.R.,,000,N,,
,93622,26,104.27,104.27,,000,N,,
,93623,  ,B.R.,B.R.,,000,N,,
,93623,TC,B.R.,B.R.,,000,N,,
,93623,26,96.62,96.62,,000,N,,
,93624,  ,B.R.,B.R.,,000,N,,
,93624,TC,B.R.,B.R.,,000,N,,
,93624,26,163.46,163.46,,000,N,,
,93631,  ,B.R.,B.R.,,000,N,,
,93631,TC,B.R.,B.R.,,000,N,,
,93631,26,244.98,244.98,,000,N,,
,93640,  ,B.R.,B.R.,,000,N,,
,93640,TC,B.R.,B.R.,,000,N,,
,93640,26,118.77,118.77,,000,N,,
,93641,  ,B.R.,B.R.,,000,N,,
,93641,TC,B.R.,B.R.,,000,N,,
,93641,26,200.49,200.49,,000,N,,
,93642,  ,256.46,256.46,,000,N,,
,93642,TC,103.67,103.67,,000,N,,
,93642,26,152.59,152.59,,000,N,,
,93650,  ,361.13,361.13,,000,N,,
,93651,  ,549.35,549.35,,000,N,,
,93652,  ,598.06,598.06,,000,N,,
,93660,  ,98.64,98.64,,000,N,,
,93660,TC,39.86,39.86,,000,N,,
,93660,26,58.78,58.78,,000,N,,
,93662,  ,B.R.,B.R.,,000,N,,
,93662,TC,B.R.,B.R.,,000,N,,
,93662,26,88.17,88.17,,000,N,,
,93668,  ,#,#,,000,N,,
,93701,  ,#,#,,000,N,,
,93701,TC,#,#,,000,N,,
,93701,26,#,#,,000,N,,
,93720,  ,29.39,29.39,,000,N,,
,93721,  ,24.56,24.56,,000,N,,
,93722,  ,4.83,4.83,,000,N,,
,93724,  ,179.36,179.36,,000,N,,
,93724,TC,27.98,27.98,,000,N,,
,93724,26,151.38,151.38,,000,N,,
,93740,  ,Bundled,Bundled,,000,N,,
,93740,TC,Bundled,Bundled,,000,N,,
,93740,26,Bundled,Bundled,,000,N,,
,93745,  ,B.R.,B.R.,PA,000,N,,
,93745,TC,B.R.,B.R.,PA,000,N,,
,93745,26,B.R.,B.R.,PA,000,N,,
,93750,,30.60,26.37,,000,N,,
,93770,  ,Bundled,Bundled,,000,N,,
,93770,TC,Bundled,Bundled,,000,N,,
,93770,26,Bundled,Bundled,,000,N,,
,93784,  ,37.44,37.44,,000,N,,
,93786,  ,18.92,18.92,,000,N,,
,93788,  ,7.25,7.25,,000,N,,
,93790,  ,11.27,11.27,,000,N,,
,93797,  ,#,#,,000,N,,
L,93798,  ,15.30,8.66,,000,N,,
,93799,  ,B.R.,B.R.,,000,N,,
,93799,TC,B.R.,B.R.,,000,N,,
,93799,26,B.R.,B.R.,,000,N,,
,93875,  ,63.81,63.81,,000,N,,
,93875,TC,57.37,57.37,,000,N,,
,93875,26,6.44,6.44,,000,N,,
,93880,  ,151.18,151.18,,000,N,,
,93880,TC,133.26,133.26,,000,N,,
,93880,26,17.92,17.92,,000,N,,
,93882,  ,104.68,104.68,,000,N,,
,93882,TC,92.80,92.80,,000,N,,
,93882,26,11.88,11.88,,000,N,,
,93886,  ,200.09,200.09,,000,N,,
,93886,TC,172.11,172.11,,000,N,,
,93886,26,27.98,27.98,,000,N,,
,93888,  ,127.22,127.22,,000,N,,
,93888,TC,108.70,108.70,,000,N,,
,93888,26,18.52,18.52,,000,N,,
,93890,  ,163.46,163.46,,000,N,,
,93890,TC,134.07,134.07,,000,N,,
,93890,26,29.39,29.39,,000,N,,
,93892,  ,192.64,192.64,,000,N,,
,93892,TC,158.83,158.83,,000,N,,
,93892,26,34.02,34.02,,000,N,,
,93893,  ,201.30,201.30,,000,N,,
,93893,TC,167.28,167.28,,000,N,,
,93893,26,34.22,34.22,,000,N,,
,93922,  ,66.63,66.63,,000,N,,
,93922,TC,59.38,59.38,,000,N,,
,93922,26,7.25,7.25,,000,N,,
,93923,  ,103.07,103.07,,000,N,,
,93923,TC,89.58,89.58,,000,N,,
,93923,26,13.49,13.49,,000,N,,
,93924,  ,128.83,128.83,,000,N,,
,93924,TC,113.94,113.94,,000,N,,
,93924,26,14.90,14.90,,000,N,,
,93925,  ,191.24,191.24,,000,N,,
,93925,TC,174.12,174.12,,000,N,,
,93925,26,17.11,17.11,,000,N,,
,93926,  ,124.20,124.20,,000,N,,
,93926,TC,112.53,112.53,,000,N,,
,93926,26,11.68,11.68,,000,N,,
,93930,  ,150.57,150.57,,000,N,,
,93930,TC,136.88,136.88,,000,N,,
,93930,26,13.69,13.69,,000,N,,
,93931,  ,100.65,100.65,,000,N,,
,93931,TC,91.59,91.59,,000,N,,
,93931,26,9.26,9.26,,000,N,,
,93965,  ,76.49,76.49,,000,N,,
,93965,TC,66.03,66.03,,000,N,,
,93965,26,10.47,10.47,,000,N,,
,93970,  ,155.81,155.81,,000,N,,
,93970,TC,135.27,135.27,,000,N,,
,93970,26,20.33,20.33,,000,N,,
,93971,  ,102.26,102.26,,000,N,,
,93971,TC,88.77,88.77,,000,N,,
,93971,26,13.49,13.49,,000,N,,
,93975,  ,228.88,228.88,,000,N,,
,93975,TC,175.13,175.13,,000,N,,
,93975,26,53.75,53.75,,000,N,,
,93976,  ,131.05,131.05,,000,N,,
,93976,TC,95.01,95.01,,000,N,,
,93976,26,36.03,36.03,,000,N,,
,93978,  ,146.55,146.55,,000,N,,
,93978,TC,126.82,126.82,,000,N,,
,93978,26,19.53,19.53,,000,N,,
,93979,  ,101.46,101.46,,000,N,,
,93979,TC,88.37,88.37,,000,N,,
,93979,26,13.08,13.08,,000,N,,
,93980,  ,105.88,105.88,,000,N,,
,93980,TC,68.44,68.44,,000,N,,
,93980,26,37.44,37.44,,000,N,,
,93981,  ,72.67,72.67,,000,N,,
,93981,TC,59.58,59.58,,000,N,,
,93981,26,13.08,13.08,,000,N,,
,93982,,25.77,25.77,,000,N,,
,93990,  ,127.22,127.22,,000,N,,
,93990,TC,119.77,119.77,,000,N,,
,93990,26,7.45,7.45,,000,N,,
,94002,,53.55,53.55,,000,N,,
,94003,,38.65,38.65,,000,N,,
,94004,,28.18,28.18,,000,N,,
,94005,,#,#,,000,N,,
,94010,  ,21.34,21.34,,000,N,,
,94010,TC,16.10,16.10,,000,N,,
,94010,26,5.03,5.03,,000,N,,
,94011,,58.58,58.58,,000,N,,
,94012,,90.18,90.18,,000,N,,
,94013,,18.52,18.52,,000,N,,
,94014,  ,29.39,29.39,,000,N,,
,94015,  ,14.69,14.69,,000,N,,
,94016,  ,14.69,14.69,,000,N,,
,94060,  ,36.64,36.64,,000,N,,
,94060,TC,27.98,27.98,,000,N,,
,94060,26,8.66,8.66,,000,N,,
,94070,  ,35.83,35.83,,000,N,,
,94070,TC,18.92,18.92,,000,N,,
,94070,26,16.91,16.91,,000,N,,
,94150,  ,Bundled,Bundled,,000,N,,
,94150,TC,Bundled,Bundled,,000,N,,
,94150,26,Bundled,Bundled,,000,N,,
,94200,  ,14.49,14.49,,000,N,,
,94200,TC,11.27,11.27,,000,N,,
,94200,26,3.22,3.22,,000,N,,
,94240,  ,24.16,24.16,,000,N,,
,94240,TC,16.91,16.91,,000,N,,
,94240,26,7.25,7.25,,000,N,,
,94250,  ,15.30,15.30,,000,N,,
,94250,TC,12.08,12.08,,000,N,,
,94250,26,3.22,3.22,,000,N,,
,94260,  ,19.53,19.53,,000,N,,
,94260,TC,15.90,15.90,,000,N,,
,94260,26,3.62,3.62,,000,N,,
,94350,  ,20.73,20.73,,000,N,,
,94350,TC,13.49,13.49,,000,N,,
,94350,26,7.25,7.25,,000,N,,
,94360,  ,26.77,26.77,,000,N,,
,94360,TC,19.53,19.53,,000,N,,
,94360,26,7.25,7.25,,000,N,,
,94370,  ,20.53,20.53,,000,N,,
,94370,TC,13.29,13.29,,000,N,,
,94370,26,7.25,7.25,,000,N,,
,94375,  ,22.95,22.95,,000,N,,
,94375,TC,14.29,14.29,,000,N,,
,94375,26,8.66,8.66,,000,N,,
,94400,  ,32.21,32.21,,000,N,,
,94400,TC,21.14,21.14,,000,N,,
,94400,26,11.07,11.07,,000,N,,
,94450,  ,35.63,35.63,,000,N,,
,94450,TC,24.16,24.16,,000,N,,
,94450,26,11.27,11.27,,000,N,,
,94452,  ,#,#,,000,N,,
,94452,TC,#,#,,000,N,,
,94452,26,#,#,,000,N,,
,94453,  ,#,#,,000,N,,
,94453,TC,#,#,,000,N,,
,94453,26,#,#,,000,N,,
,94610,,#,#,,000,N,,
,94620,  ,38.05,38.05,,000,N,,
,94620,TC,19.93,19.93,,000,N,,
,94620,26,18.12,18.12,,000,N,,
,94621,  ,97.83,97.83,,000,N,,
,94621,TC,56.97,56.97,,000,N,,
,94621,26,40.86,40.86,,000,N,,
,94640,  ,9.66,9.66,,000,N,,
,94642,  ,40.65,40.65,,000,N,,
,94644,,#,#,,000,N,,
,94645,,#,#,,000,N,,
,94660,  ,35.43,21.74,,000,N,,
,94662,  ,21.34,21.34,,000,N,,
,94664,  ,9.66,9.66,,000,N,,
,94667,  ,13.49,13.49,,000,N,,
,94668,  ,13.08,13.08,,000,N,,
,94680,  ,35.43,35.43,,000,N,,
,94680,TC,27.98,27.98,,000,N,,
,94680,26,7.45,7.45,,000,N,,
,94681,  ,34.42,34.42,,000,N,,
,94681,TC,28.79,28.79,,000,N,,
,94681,26,5.64,5.64,,000,N,,
,94690,  ,31.20,31.20,,000,N,,
,94690,TC,28.99,28.99,,000,N,,
,94690,26,2.21,2.21,,000,N,,
,94720,  ,31.40,31.40,,000,N,,
,94720,TC,24.16,24.16,,000,N,,
,94720,26,7.25,7.25,,000,N,,
,94725,  ,36.03,36.03,,000,N,,
,94725,TC,28.58,28.58,,000,N,,
,94725,26,7.45,7.45,,000,N,,
,94750,  ,46.90,46.90,,000,N,,
,94750,TC,40.46,40.46,,000,N,,
,94750,26,6.44,6.44,,000,N,,
,94760,  ,Bundled,Bundled,,000,N,,
,94761,  ,Bundled,Bundled,,000,N,,
,94762,  ,12.08,12.08,,000,N,,
,94770,  ,13.89,13.89,,000,N,,
D,94770,TC,,,,,,,
D,94770,26,,,,,,,
,94772,  ,180.53,180.53,,000,N,,
,94772,TC,99.27,99.27,,000,N,,
,94772,26,81.24,81.24,,000,N,,
,94774,,B.R.,B.R.,PA,000,N,,
,94775,,B.R.,B.R.,PA,000,N,,
,94776,,B.R.,B.R.,PA,000,N,,
,94777,,B.R.,B.R.,PA,000,N,,
,94799,  ,B.R.,B.R.,,000,N,,
,94799,TC,B.R.,B.R.,,000,N,,
,94799,26,B.R.,B.R.,,000,N,,
,95004,  ,3.82,3.82,,000,N,,
,95010,  ,11.07,11.07,,000,N,,
,95012,,#,#,,000,N,,
,95015,  ,8.45,4.63,,000,N,,
,95024,  ,4.43,4.43,,000,N,,
,95027,  ,2.82,2.82,,000,N,,
,95028,  ,7.65,7.65,,000,N,,
,95044,  ,3.62,3.62,,000,N,,
,95052,  ,4.23,4.23,,000,N,,
,95056,  ,24.56,24.56,,000,N,,
,95060,  ,17.31,17.31,,000,N,,
,95065,  ,14.69,14.69,,000,N,,
,95070,  ,22.95,22.95,,000,N,,
,95071,  ,30.80,30.80,,000,N,,
,95075,  ,38.45,28.58,,000,N,,
,95115,  ,6.04,6.04,,000,N,,
,95117,  ,7.65,7.65,,000,N,,
,95120,  ,#,#,,000,N,,
,95125,  ,#,#,,000,N,,
,95130,  ,#,#,,000,N,,
,95131,  ,#,#,,000,N,,
,95132,  ,#,#,,000,N,,
,95133,  ,#,#,,000,N,,
,95134,  ,#,#,,000,N,,
,95144,  ,7.45,2.01,,000,N,,
,95145,  ,11.47,2.01,,000,N,,
,95146,  ,20.13,2.01,,000,N,,
,95147,  ,18.92,2.01,,000,N,,
,95148,  ,27.38,2.01,,000,N,,
,95149,  ,36.44,2.01,,000,N,,
,95165,  ,7.45,2.01,,000,N,,
,95170,  ,5.84,2.01,,000,N,,
,95180,  ,84.34,62.81,,000,N,,
,95199,  ,A.C.,A.C.,,000,N,,
,95250,  ,#,#,,000,N,,
P,95251,  ,24.76,24.76,,000,N,PA removed effective 10/1/2011,
,95800,,#,#,,000,N,,
,95800,TC,#,#,,000,N,,
,95800,26,#,#,,000,N,,
,95801,,#,#,,000,N,,
,95803,,#,#,,000,N,,
,95803,TC,#,#,,000,N,,
,95803,26,#,#,,000,N,,
,95805,  ,247.80,247.80,COE,000,N,,
,95805,TC,210.96,210.96,COE,000,N,,
,95805,26,36.84,36.84,COE,000,N,,
,95806,  ,#,#,,000,N,,
,95806,TC,#,#,,000,N,,
,95806,26,#,#,,000,N,,
,95807,  ,283.43,283.43,COE,000,N,,
,95807,TC,245.79,245.79,COE,000,N,,
,95807,26,37.64,37.64,COE,000,N,,
,95808,  ,391.93,391.93,COE,000,N,,
,95808,TC,338.39,338.39,COE,000,N,,
,95808,26,53.55,53.55,COE,000,N,,
,95810,  ,418.50,418.50,COE,000,N,,
,95810,TC,343.82,343.82,COE,000,N,,
,95810,26,74.68,74.68,COE,000,N,,
,95811,  ,451.72,451.72,COE,000,N,,
,95811,TC,373.61,373.61,COE,000,N,,
,95811,26,78.10,78.10,COE,000,N,,
,95812,  ,190.03,190.03,,000,N,,
,95812,TC,157.82,157.82,,000,N,,
,95812,26,32.21,32.21,,000,N,,
,95813,  ,213.78,213.78,,000,N,,
,95813,TC,162.45,162.45,,000,N,,
,95813,26,51.33,51.33,,000,N,,
,95816,  ,175.94,175.94,,000,N,,
,95816,TC,143.53,143.53,,000,N,,
,95816,26,32.61,32.61,,000,N,,
,95819,  ,196.47,196.47,,000,N,,
,95819,TC,164.06,164.06,,000,N,,
,95819,26,32.41,32.41,,000,N,,
,95822,  ,183.59,183.59,,000,N,,
,95822,TC,151.18,151.18,,000,N,,
,95822,26,32.41,32.41,,000,N,,
,95824,  ,B.R.,B.R.,,000,N,,
,95824,TC,B.R.,B.R.,,000,N,,
,95824,26,22.34,22.34,,000,N,,
,95827,  ,337.58,337.58,,000,N,,
,95827,TC,305.37,305.37,,000,N,,
,95827,26,32.41,32.41,,000,N,,
,95829,  ,901.42,901.42,,000,N,,
,95829,TC,716.83,716.83,,000,N,,
,95829,26,184.39,184.39,,000,N,,
,95830,  ,114.14,50.93,,000,N,,
,95831,  ,17.31,8.86,,000,N,,
,95832,  ,16.71,9.26,,000,N,,
,95833,  ,21.94,13.29,,000,N,,
,95834,  ,27.58,17.51,,000,N,,
,95851,  ,10.47,4.63,,000,N,,
,95852,  ,8.86,3.42,,000,N,,
,95857,  ,27.98,16.91,,000,N,,
L,95860,  ,54.15,54.15,,000,N,,
L,95860,TC,24.56,24.56,,000,N,,
L,95860,26,29.59,29.59,,000,N,,
L,95861,  ,78.71,78.71,,000,N,,
L,95861,TC,31.40,31.40,,000,N,,
L,95861,26,47.10,47.10,,000,N,,
L,95863,  ,94.81,94.81,,000,N,,
L,95863,TC,38.25,38.25,,000,N,,
L,95863,26,56.57,56.57,,000,N,,
L,95864,  ,104.27,104.27,,000,N,,
L,95864,TC,43.68,43.68,,000,N,,
L,95864,26,60.59,60.59,,000,N,,
L,95865,  ,71.66,71.66,,000,N,,
