Medicaid Purchasing Administration ,,,,,,,,
Physician-Related Services/ Professional and Emergent Oral Healthcare Services,,,,,,,,
"Effective January 1, 2011",,,,,,,,
"Fee Schedule Updated March 30, 2012",,,,,,,,
Link to Legend,,,,,,,,
Code Status Indicator,Code,Mod,NFS Maximum Allowable ,FS Maximum Allowable ,PA Required,Global Days,Assist at surgery,Comments
,96902,  ,Bundled,Bundled,,000,N,
,96904,,#,#,,000,N,
L,96910,  ,38.46,38.46,,000,N,
,96912,  ,49.35,49.35,,000,N,
,96913,  ,68.25,68.25,,000,N,
,96920,  ,99.59,39.79,,000,N,
,96921,  ,98.70,39.57,,000,N,
,96922,  ,144.50,71.36,,000,N,
,96999,  ,B.R.,B.R.,,000,N,
L,97001,  ,43.35,43.35,,000,N,
L,97002,  ,23.34,23.34,,000,N,
L,97003,  ,46.46,46.46,,000,N,
L,97004,  ,27.57,27.57,,000,N,
,97005,  ,#,#,,000,N,
,97006,  ,#,#,,000,N,
,97010,  ,Bundled,Bundled,,000,N,
L,97012,  ,9.11,9.11,,000,N,
L,97014,  ,8.45,8.45,,000,N,
L,97016,  ,9.78,9.78,,000,N,
L,97018,  ,5.11,5.11,,000,N,
L,97022,  ,11.34,11.34,,000,N,
L,97024,  ,3.56,3.56,,000,N,
L,97026,  ,3.11,3.11,,000,N,
L,97028,  ,4.00,4.00,,000,N,
L,97032,  ,10.23,10.23,,000,N,
L,97033,  ,15.78,15.78,,000,N,
L,97034,  ,9.56,9.56,,000,N,
L,97035,  ,7.34,7.34,,000,N,
L,97036,  ,16.45,16.45,,000,N,
L,97039,  ,6.89,6.89,,000,N,
L,97110,  ,17.56,17.56,,000,N,
L,97112,  ,18.23,18.23,,000,N,
L,97113,  ,22.01,22.01,,000,N,
L,97116,  ,15.56,15.56,,000,N,
L,97124,  ,14.23,14.23,,000,N,
L,97139,  ,9.34,9.34,,000,N,
L,97140,  ,16.45,16.45,,000,N,
L,97150,  ,11.34,11.34,,000,N,
L,97530,  ,18.90,18.90,,000,N,
L,97532,  ,15.12,15.12,,000,N,
L,97533,  ,16.45,16.45,,000,N,
L,97535,  ,18.90,18.90,,000,N,
L,97537,  ,16.89,16.89,,000,N,
L,97542,  ,17.12,17.12,,000,N,
,97545,  ,#,#,,000,N,
,97546,  ,#,#,,000,N,
L,97597,  ,37.79,18.67,,000,N,
L,97598,  ,46.68,25.12,,000,N,
L,97602,  ,19.72,19.72,,000,N,
,97605,  ,Bundled,Bundled,,000,N,
,97606,  ,Bundled,Bundled,,000,N,
L,97750,  ,18.01,18.01,,000,N,
L,97755,  ,20.45,20.45,PA,000,N,
L,97760,  ,20.01,20.01,,000,N,
L,97761,  ,17.78,17.78,,000,N,
L,97762,  ,21.79,21.79,,000,N,
L,97799,  ,B.R.,B.R.,,000,N,
L,97802,  ,17.78,16.89,,000,N,
L,97803,  ,15.56,14.45,,000,N,
L,97804,  ,8.00,8.00,,000,N,
,97810,  ,#,#,,000,N,
,97811,  ,#,#,,000,N,
,97813,  ,#,#,,000,N,
,97814,  ,#,#,,000,N,
L,98925,  ,17.34,13.34,,000,N,
L,98926,  ,23.79,19.34,,000,N,
L,98927,  ,31.12,25.56,,000,N,
L,98928,  ,36.46,30.23,,000,N,
L,98929,  ,41.79,35.12,,000,N,
,98940,  ,15.34,12.89,,000,N,
,98941,  ,21.12,18.67,,000,N,
,98942,  ,27.57,25.12,,000,N,
,98943,  ,#,#,,000,N,
,98960,  ,#,#,,000,N,
,98961,  ,#,#,,000,N,
,98962,  ,#,#,,000,N,
,98966,,#,#,,000,N,
,98967,,#,#,,000,N,
,98968,,#,#,,000,N,
,98969,,#,#,,000,N,
,99000,  ,Bundled,Bundled,,000,N,
,99001,  ,Bundled,Bundled,,000,N,
,99002,  ,Bundled,Bundled,,000,N,
,99024,  ,Bundled,Bundled,,000,N,
,99026,  ,#,#,,000,N,
,99027,  ,#,#,,000,N,
,99050,  ,7.78,7.78,,000,N,
,99051,  ,Bundled,Bundled,,000,N,
,99053,  ,11.12,11.12,,000,N,
,99056,  ,Bundled,Bundled,,000,N,
,99058,  ,Bundled,Bundled,,000,N,
,99060,  ,Bundled,Bundled,,000,N,
,99070,  ,Bundled,Bundled,,000,N,
,99071,  ,Bundled,Bundled,,000,N,
,99075,  ,10.00,10.00,,000,N,
L,99078,  ,28.42,19.96,,000,N,
,99080,  ,Bundled,Bundled,,000,N,
,99082,  ,5.60,5.60,,000,N,
,99090,  ,Bundled,Bundled,,000,N,
,99091,  ,Bundled,Bundled,,000,N,
,99100,  ,Bundled,Bundled,,000,N,
,99116,  ,Bundled,Bundled,,000,N,
,99135,  ,Bundled,Bundled,,000,N,
,99140,  ,Bundled,Bundled,,000,N,
,99143,  ,Bundled,Bundled,,000,N,
,99144,  ,Bundled,Bundled,,000,N,
,99145,  ,Bundled,Bundled,,000,N,
,99148,  ,Bundled,Bundled,,000,N,
,99149,  ,Bundled,Bundled,,000,N,
,99150,  ,Bundled,Bundled,,000,N,
,99170,  ,86.25,57.35,,000,N,
,99172,  ,#,#,,000,N,
,99173,  ,Bundled,Bundled,,000,N,
,99174,,15.56,15.56,PA,000,N,
,99175,  ,13.78,13.78,,000,N,
,99183,  ,118.93,70.25,EPA,000,N,
,99190,  ,B.R.,B.R.,,000,N,
,99191,  ,B.R.,B.R.,,000,N,
,99192,  ,B.R.,B.R.,,000,N,
,99195,  ,45.13,45.13,,000,N,
,99199,  ,#,#,,000,N,
,99201,,22.84,14.27,,000,N,
,99201,HA,37.67,23.54,,000,N,
,99202,,39.31,27.45,,000,N,
,99202,HA,64.83,45.64,,000,N,
,99203,  ,56.88,41.72,,000,N,
,99203,HA,94.17,68.82,,000,N,
,99204,  ,88.06,70.49,,000,N,
,99204,HA,145.24,116.63,,000,N,
,99205,,110.46,91.13,,000,N,
,99205,HA,182.19,150.31,,000,N,
,99211,,11.42,5.27,,000,N,
,99211,HA,18.83,8.69,,000,N,
,99212,,22.84,14.05,,000,N,
,99212,HA,37.67,23.18,,000,N,
,99213,,38.21,27.67,,000,N,
,99213,HA,63.02,45.64,,000,N,
,99214,  ,57.10,42.82,,000,N,
,99214,HA,94.17,70.63,,000,N,
,99215,  ,76.86,60.17,,000,N,
,99215,HA,126.77,99.61,,000,N,
,99217,  ,41.35,41.35,,000,N,
,99218,  ,38.68,38.68,,000,N,
,99219,  ,64.24,64.24,,000,N,
,99220,  ,90.25,90.25,,000,N,
,99221,  ,57.80,57.80,,000,N,
,99222,  ,78.25,78.25,,000,N,
,99223,  ,115.60,115.60,,000,N,
N,99224,,18.01,18.01,,000,N,
N,99225,,31.79,31.79,,000,N,
N,99226,,47.57,47.57,,000,N,
,99231,  ,23.12,23.12,,000,N,
,99232,  ,41.79,41.79,,000,N,
,99233,  ,60.02,60.02,,000,N,
,99234,  ,78.69,78.69,,000,N,
,99235,  ,103.37,103.37,,000,N,
,99236,  ,128.27,128.27,,000,N,
,99238,  ,41.13,41.13,,000,N,
,99239,  ,60.24,60.24,,000,N,
,99241,  ,29.79,20.23,,000,N,
,99242,  ,55.80,42.68,,000,N,
,99243,  ,76.25,59.58,,000,N,
,99244,  ,113.15,94.70,,000,N,
,99245,  ,138.05,117.60,,000,N,
,99251,  ,30.01,30.01,,000,N,
,99252,  ,46.24,46.24,,000,N,
,99253,  ,70.69,70.69,,000,N,
,99254,  ,102.26,102.26,,000,N,
,99255,  ,123.60,123.60,,000,N,
,99281,  ,12.45,12.45,,000,N,
,99282,  ,24.45,24.45,,000,N,
,99283,  ,37.12,37.12,,000,N,
,99284,  ,70.25,70.25,,000,N,
,99285,  ,103.59,103.59,,000,N,
,99288,  ,#,#,,000,N,
,99291,  ,157.39,131.16,,000,N,
,99292,  ,71.14,65.58,,000,N,
,99304,  ,51.80,51.80,,000,N,
,99305,  ,72.69,72.69,,000,N,
,99306,  ,92.92,92.92,,000,N,
,99307,  ,24.90,24.90,,000,N,
,99308,  ,38.24,38.24,,000,N,
,99309,  ,50.46,50.46,,000,N,
,99310,  ,74.69,74.69,,000,N,
,99315,  ,36.23,36.23,,000,N,
,99316,  ,47.35,47.35,,000,N,
,99318,  ,#,#,,000,N,
,99324,  ,33.12,33.12,,000,N,
,99325,  ,48.24,48.24,,000,N,
,99326,  ,81.14,81.14,,000,N,
,99327,  ,105.81,105.81,,000,N,
,99328,  ,123.82,123.82,,000,N,
,99334,  ,34.68,34.68,,000,N,
,99335,  ,53.80,53.80,,000,N,
,99336,  ,75.80,75.80,,000,N,
,99337,  ,109.37,109.37,,000,N,
,99339,  ,45.57,45.57,PA,000,N,
,99340,  ,63.80,63.80,PA,000,N,
,99341,  ,32.90,32.90,,000,N,
,99342,  ,48.02,48.02,,000,N,
,99343,  ,78.25,78.25,,000,N,
,99344,  ,103.81,103.81,,000,N,
,99345,  ,124.71,124.71,,000,N,
,99347,  ,32.68,32.68,,000,N,
,99348,  ,49.35,49.35,,000,N,
,99349,  ,72.25,72.25,,000,N,
,99350,  ,100.92,100.92,,000,N,
,99354,  ,56.91,53.80,,000,N,
,99355,  ,56.46,53.13,,000,N,
,99356,  ,52.24,52.24,,000,N,
,99357,  ,52.24,52.24,,000,N,
,99358,  ,Bundled,Bundled,,000,N,
,99359,  ,Bundled,Bundled,,000,N,
,99360,  ,36.90,36.90,,000,N,
,99363,,73.36,50.46,,000,N,
,99364,,25.12,19.34,,000,N,
,99366,,#,#,,000,N,
,99367,,48.24,35.79,,000,N,
,99368,,#,#,,000,N,
,99374,  ,Bundled,Bundled,,000,N,
,99375,  ,64.02,56.91,,000,N,
,99377,  ,Bundled,Bundled,,000,N,
,99378,  ,66.02,58.69,,000,N,
,99379,  ,Bundled,Bundled,,000,N,
,99380,  ,61.58,53.35,,000,N,
,99381,  ,81.50,58.68,,000,N,
,99382,  ,90.19,57.59,,000,N,
,99383,  ,93.81,61.21,,000,N,
,99384,  ,101.05,68.46,,000,N,
,99385,  ,103.23,69.90,,000,N,
,99386,  ,#,#,,000,N,
,99387,  ,#,#,,000,N,
,99391,  ,62.30,42.38,,000,N,
,99392,  ,71.35,50.71,,000,N,
,99393,  ,75.34,54.33,,000,N,
,99394,  ,82.58,61.57,,000,N,
,99395,  ,85.48,63.02,,000,N,
,99396,  ,#,#,,000,N,
,99397,  ,#,#,,000,N,
L,99401,  ,21.56,14.67,,000,N,
,99402,  ,#,#,,000,N,
,99403,  ,#,#,,000,N,
,99404,  ,#,#,,000,N,
,99406,,#,#,,000,N,
,99407,,#,#,,000,N,
,99408,,#,#,,000,N,
,99409,,#,#,,000,N,
,99411,  ,#,#,,000,N,
,99412,  ,#,#,,000,N,
,99420,  ,#,#,,000,N,
,99429,  ,#,#,,000,N,
,99441,,8.45,7.56,,000,N,
,99442,,16.01,15.34,,000,N,
,99443,,23.79,23.12,,000,N,
,99444,,#,#,,000,N,
,99450,  ,#,#,,000,N,
,99455,  ,#,#,,000,N,
,99456,  ,#,#,,000,N,
,99460,,56.50,56.50,,000,N,
,99461,,86.20,63.02,,000,N,
,99462,,30.42,30.42,,000,N,
,99463,,76.79,76.79,,000,N,
,99464,,43.57,43.57,,000,N,
,99465,,89.81,89.81,,000,N,
,99466,,151.61,151.61,,000,N,
,99467,,71.80,71.80,,000,N,
,99468,,542.41,542.41,,000,N,
,99469,,234.30,234.30,,000,N,
,99471,,469.72,469.72,,000,N,
,99472,,235.42,235.42,,000,N,
,99475,,326.34,326.34,,000,N,
,99476,,195.85,195.85,,000,N,
,99477,,207.41,207.41,,000,N,
,99478,,84.47,84.47,,000,N,
,99479,,74.92,74.92,,000,N,
,99480,,72.03,72.03,,000,N,
,99499,  ,B.R.,B.R.,,000,N,
,99500,  ,#,#,,000,N,
,99501,  ,#,#,,000,N,
,99502,  ,#,#,,000,N,
,99503,  ,#,#,,000,N,
,99504,  ,#,#,,000,N,
,99505,  ,#,#,,000,N,
,99506,  ,#,#,,000,N,
,99507,  ,#,#,,000,N,
,99509,  ,#,#,,000,N,
,99510,  ,#,#,,000,N,
,99511,  ,#,#,,000,N,
,99512,  ,#,#,,000,N,
,99600,  ,#,#,,000,N,
,99601,  ,#,#,,000,N,
,99602,  ,#,#,,000,N,
L,0500F,,Bundled,Bundled,,000,N,
D,0016T,,,,,,,
D,0017T,,,,,,,
,0019T,  ,#,#,,000,N,
,0030T,  ,#,#,,000,N,
,0042T,  ,#,#,,000,N,
,0048T,  ,#,#,,000,N,
,0050T,  ,#,#,,000,N,
,0051T,  ,B.R.,B.R.,PA,000,N,
,0052T,  ,#,#,,000,N,
,0053T,  ,B.R.,B.R.,PA,000,N,
,0054T,,#,#,,000,N,
,0055T,,#,#,,000,N,
N,0058T,,#,#,,000,N,
N,0059T,,#,#,,000,N,
,0071T,  ,#,#,,000,N,
,0072T,  ,#,#,,000,N,
,0073T,  ,#,#,,000,N,
,0075T,TC,B.R.,B.R.,,000,N,
,0075T,  ,B.R.,B.R.,,000,N,
,0075T,26,B.R.,B.R.,,000,N,
,0076T,TC,B.R.,B.R.,,000,N,
,0076T,  ,B.R.,B.R.,,000,N,
,0076T,26,B.R.,B.R.,,000,N,
,0078T,  ,B.R.,B.R.,PA,000,N,
,0079T,  ,B.R.,B.R.,PA,000,N,
,0080T,  ,B.R.,B.R.,PA,000,N,
,0081T,  ,B.R.,B.R.,PA,000,N,
,0085T,  ,#,#,,000,N,
,0092T,  ,#,#,,000,N,
,0095T,  ,#,#,,000,N,
,0098T,  ,#,#,,000,N,
,0099T,  ,#,#,,000,N,
,0100T,  ,#,#,,000,N,
,0101T,  ,#,#,,000,N,
,0102T,  ,#,#,,000,N,
,0103T,  ,#,#,,000,N,
D,0104T,,,,,,,
D,0105T,,,,,,,
,0106T,  ,#,#,,000,N,
,0107T,  ,#,#,,000,N,
,0108T,  ,#,#,,000,N,
,0109T,  ,#,#,,000,N,
,0110T,  ,#,#,,000,N,
,0111T,  ,#,#,,000,N,
,0123T,  ,B.R.,B.R.,PA,000,N,
,0124T,  ,B.R.,B.R.,PA,000,N,
,0126T,  ,B.R.,B.R.,PA,000,N,
D,0130T,,,,,,,
D,0140T,,,,,,,
,0141T,  ,B.R.,B.R.,PA,000,N,
,0142T,  ,B.R.,B.R.,PA,000,N,
,0143T,  ,B.R.,B.R.,PA,000,N,
,0155T,  ,#,#, ,000,N,
,0156T,  ,#,#, ,000,N,
,0157T,  ,#,#, ,000,N,
,0158T,  ,#,#, ,000,N,
,0159T,  ,#,#, ,000,N,
D,0160T,,,,,,,
D,0161T,,,,,,,
,0163T,,#,#,,000,N ,
,0164T,,#,#,,000,N ,
,0165T,,#,#,,000,N ,
,0166T,,B.R.,B.R.,PA,000,N ,
,0167T,,#,#,,000,N ,
,0168T,,#,#,,000,N ,
,0169T,,#,#, ,000,N ,
,0171T,,#,#,,000,N ,
,0172T,,#,#,,000,N ,
,0173T,,Bundled,Bundled,,000,N ,
,0174T,,#,#,,000,N ,
,0175T,,#,#,,000,N ,
D,0176T,,,,,,,
D,0177T,,,,,,,
,0178T,,#,#,,000,N ,
,0179T,,#,#,,000,N ,
,0180T,,#,#,,000,N ,
,0181T,,#,#,,000,N ,
,0182T,,#,#,,000,N ,
,0183T,,#,#,,000,N,
,0184T,,#,#,,000,N,
,0185T,,#,#,,000,N,
,0186T,,#,#,,000,N,
D,0187T,,,,,,,
,0188T,,#,#,,000,N,
,0189T,,#,#,,000,N,
,0190T,,#,#,,000,N,
,0191T,,#,#,,000,N,
,0192T,,#,#,,000,N,
D,0193T,,,,,,,
,0195T,,#,#,,000,N,
,0196T,,#,#,,000,N,
,0197T,,#,#,,000,N,
,0198T,,#,#,,000,N,
,0199T,,#,#,,000,N,
,0200T,,#,#,,000,N,
,0201T,,#,#,,000,N,
,0202T,,#,#,,000,N,
D,0203T,,,,,,,
D,0204T,,,,,,,
,0205T,,#,#,,000,N,
,0206T,,#,#,,000,N,
,0207T,,#,#,,000,N,
,0208T,,#,#,,000,N,
,0209T,,#,#,,000,N,
,0210T,,#,#,,000,N,
,0211T,,#,#,,000,N,
,0212T,,#,#,,000,N,
,0213T,,#,#,,000,N,
,0214T,,#,#,,000,N,
,0215T,,#,#,,000,N,
,0216T,,#,#,,000,N,
,0217T,,#,#,,000,N,
,0218T,,#,#,,000,N,
,0219T,,#,#,,000,N,
,0220T,,#,#,,000,N,
,0221T,,#,#,,000,N,
,0222T,,#,#,,000,N,
N,0223T,,#,#,,000,N,
N,0224T,,#,#,,000,N,
N,0225T,,#,#,,000,N,
N,0226T,,#,#,,000,N,
N,0227T,,#,#,,000,N,
N,0228T,,#,#,,000,N,
N,0229T,,#,#,,000,N,
N,0230T,,#,#,,000,N,
N,0231T,,#,#,,000,N,
N,0232T,,#,#,,000,N,
N,0233T,,#,#,,000,N,
N,0234T,,BR,BR,,000,N,
N,0235T,,BR,BR,,000,N,
N,0236T,,BR,BR,,000,N,
N,0237T,,BR,BR,,000,N,
N,0238T,,BR,BR,,000,N,
N,0239T,,#,#,,000,N,
N,0240T,,#,#,,000,N,
,0240T,TC,#,#,,,,
,0240T,26,#,#,,,,
N,0241T,,#,#,,000,N,
,0241T,TC,#,#,,,,
,0241T,26,#,#,,,,
N,0242T,,#,#,,000,N,
,0242T,TC,#,#,,,,
,0242T,26,#,#,,,,
N,0243T,,#,#,,000,N,
,0243T,TC,#,#,,,,
,0243T,26,#,#,,,,
N,0244T,,#,#,,000,N,
,0244T,TC,#,#,,,,
,0244T,26,#,#,,,,
N,0245T,,#,#,,000,N,
N,0246T,,#,#,,000,N,
N,0247T,,#,#,,000,N,
N,0248T,,#,#,,000,N,
N,0249T,,#,#,,000,N,
N,0250T,,#,#,,000,N,
N,0251T,,#,#,,000,N,
N,0252T,,#,#,,000,N,
N,0253T,,#,#,,000,N,
N,0254T,,#,#,,000,N,
N,0255T,,#,#,,000,N,
N,0256T,,#,#,,000,N,
N,0257T,,#,#,,000,N,
N,0258T,,#,#,,000,N,
N,0259T,,#,#,,000,N,
N,0260T,,#,#,,000,N,
N,0261T,,#,#,,000,N,
,A4206,,Bundled,Bundled,,000,N,
,A4207,,Bundled,Bundled,,000,N,
,A4208,,Bundled,Bundled,,000,N,
,A4209,,Bundled,Bundled,,000,N,
,A4211,,Bundled,Bundled,,000,N,
,A4212,,Bundled,Bundled,,000,N,
,A4213,,Bundled,Bundled,,000,N,
,A4215,,Bundled,Bundled,,000,N,
,A4220,,Bundled,Bundled,,000,N,
,A4244,,Bundled,Bundled,,000,N,
,A4245,,Bundled,Bundled,,000,N,
,A4246,,Bundled,Bundled,,000,N,
,A4247,,Bundled,Bundled,,000,N,
,A4250,  ,A.C.,A.C.,,000,N,
,A4252,,Bundled,Bundled,,000,N,
,A4253,,Bundled,Bundled,,000,N,
,A4261,,47.00,47.00,,000,N,
P/R,A4264,,449.78,449.78,EPA,000,N,Can only be billed with 58565 by MPA approved providers
L,A4335,,Bundled,Bundled,,000,N ,
L,A4338,,Bundled,Bundled,,000,N ,
L,A4340,,Bundled,Bundled,,000,N ,
L,A4344,,Bundled,Bundled,,000,N ,
L,A4346,,Bundled,Bundled,,000,N ,
L,A4356,,Bundled,Bundled,,000,N ,
L,A4357,,Bundled,Bundled,,000,N ,
L,A4358,,Bundled,Bundled,,000,N ,
L,A4361,,Bundled,Bundled,,000,N ,
L,A4362,,Bundled,Bundled,,000,N ,
L,A4364,,Bundled,Bundled,,000,N ,
L,A4367,,Bundled,Bundled,,000,N ,
L,A4368,,Bundled,Bundled,,000,N ,
L,A4398,,Bundled,Bundled,,000,N ,
L,A4399,,Bundled,Bundled,,000,N ,
L,A4400,,Bundled,Bundled,,000,N ,
,A4402,,Bundled,Bundled,,000,N ,
L,A4404,,Bundled,Bundled,,000,N ,
L,A4421,,Bundled,Bundled,,000,N ,
,A4461,,Bundled,Bundled,,000,N ,
,A4463,,Bundled,Bundled,,000,N ,
,A4559,,Bundled,Bundled,,000,N ,
,A4561,,A.C.,A.C.,,000,N ,
,A4562,,A.C.,A.C.,,000,N ,
,A4565,  ,7.75,7.75,,000,N ,
,A4570,  ,14.52,14.52,,000,N ,
,A4601,,A.C.,A.C.,,000,N ,
,A4614,,24.97,24.97,,000,N,
,A4627,  ,23.70,23.70,,000,N,
,A4641,  ,A.C.,A.C.,,000,N,
,A4642,  ,"1,591.25","1,591.25",,000,N,
,A4648,,B.R.,B.R.,,000,N,
,A4649,  ,Bundled,Bundled,,,,
,A4650,,B.R.,B.R.,,000,N,
L,A5051,  ,Bundled,Bundled,,000,N,
L,A5052,,Bundled,Bundled,,000,N,
L,A5053,,Bundled,Bundled,,000,N,
L,A5054,,Bundled,Bundled,,000,N,
L,A5055,,Bundled,Bundled,,000,N,
L,A5061,,Bundled,Bundled,,000,N,
L,A5062,,Bundled,Bundled,,000,N,
L,A5063,,Bundled,Bundled,,000,N,
L,A5071,,Bundled,Bundled,,000,N,
L,A5072,,Bundled,Bundled,,000,N,
L,A5073,,Bundled,Bundled,,000,N,
L,A5081,,Bundled,Bundled,,000,N,
L,A5082,,Bundled,Bundled,,000,N,
L,A5083,,Bundled,Bundled,,000,N,
L,A5093,,Bundled,Bundled,,000,N,
L,A5102,,Bundled,Bundled,,000,N,
L,A5105,,Bundled,Bundled,,000,N,
L,A5112,,Bundled,Bundled,,000,N,
L,A5113,,Bundled,Bundled,,000,N,
L,A5114,,Bundled,Bundled,,000,N,
L,A5121,,Bundled,Bundled,,000,N,
L,A5122,,Bundled,Bundled,,000,N,
L,A5126,,Bundled,Bundled,,000,N,
L,A5131,,Bundled,Bundled,,000,N,
,A5500,,66.76,66.76,,,,
,A5501,,200.25,200.25,,,,
,A5503,,29.69,29.69,,,,
,A5504,,29.69,29.69,,,,
,A5505,,29.69,29.69,,,,
,A5506,,29.69,29.69,,,,
,A5507,,29.69,29.69,PA,,,
,A5512,,27.24,27.24,,,,
,A5513,,40.65,40.65,,,,
,A6025,,Bundled,Bundled,,,,
,A6413,,Bundled,Bundled,,,,
,A9500,  ,121.70,121.70,,000,N,
,A9501,,A.C.,A.C.,,000,N,
,A9502,  ,121.05,121.05,,000,N,
,A9503,  ,23.75,23.75,,000,N,
,A9504,  ,475.00,475.00,,000,N,
,A9505,  ,33.23,33.23,,000,N,
,A9507,  ,"3,568.78","3,568.78",,000,N,
,A9508,  ,"1,325.25","1,325.25",,000,N,
,A9509,,A.C.,A.C.,,000,N,
,A9510,  ,43.70,43.70,,000,N,
,A9512,  ,13.52,13.52,,000,N,
,A9516,  ,103.47,103.47,,000,N,
,A9517,  ,A.C.,A.C.,,000,N,
,A9521,  ,567.61,567.61,,000,N,
,A9524,  ,295.45,295.45,,000,N,
,A9526,  ,A.C.,A.C.,,000,N,
,A9527,,A.C.,A.C.,,000,N ,
,A9528,  ,A.C.,A.C.,,000,N,
,A9529,  ,A.C.,A.C.,,000,N,
,A9530,  ,A.C.,A.C.,,000,N,
,A9531,  ,A.C.,A.C.,,000,N,
,A9532,  ,A.C.,A.C.,,000,N,
,A9536,  ,760.00,760.00,,000,N,
,A9537,  ,9.46,9.46,,000,N,
,A9538,  ,40.81,40.81,,000,N,
,A9539,  ,2.54,2.54,,000,N,
,A9540,  ,21.85,21.85,,000,N,
,A9541,  ,1.00,1.00,,000,N,
,A9542,  ,"2,769.63","2,769.63",,000,N,
,A9543,  ,"23,976.91","23,976.91",,000,N,
,A9544,  ,"2,641.95","2,641.95",,000,N,
,A9545,  ,"22,896.90","22,896.90",,000,N,
,A9546,  ,A.C.,A.C.,,000,N,
,A9547,  ,291.61,291.61,,000,N,
,A9548,  ,816.64,816.64,,000,N,
,A9550,  ,A.C.,A.C.,,000,N,
,A9551,  ,126.63,126.63,,000,N,
,A9552,  ,A.C.,A.C.,PA,000,N,
,A9553,  ,427.50,427.50,,000,N,
,A9554,  ,21.35,21.35,,000,N,
,A9555,  ,700.51,700.51,,000,N,
,A9556,  ,330.25,330.25,,000,N,
,A9557,  ,424.18,424.18,,000,N,
,A9558,  ,38.96,38.96,,000,N,
,A9559,  ,83.52,83.52,,000,N,
,A9560,  ,106.48,106.48,,000,N,
,A9561,  ,50.61,50.61,,000,N,
,A9562,  ,588.24,588.24,,000,N,
,A9563,  ,"1,746.48","1,746.48",,000,N,
,A9564,  ,331.13,331.13,,000,N,
,A9566,  ,A.C.,A.C.,,000,N,
,A9567,  ,A.C.,A.C.,,000,N,
,A9568,,"1,235.00","1,235.00",,000,N ,
,A9569,,A.C.,A.C.,,000,N,
,A9570,,A.C.,A.C.,,000,N,
,A9571,,A.C.,A.C.,,000,N,
,A9572,,A.C.,A.C.,,000,N,
,A9576,,2.19,2.19,,000,N,
,A9577,,2.59,2.59,,000,N,
,A9578,,2.53,2.53,,000,N,
,A9579,,2.23,2.23,,000,N,
,A9580,,#,#,,000,N,
,A9600,  ,882.79,882.79,,000,N,
,A9698,  ,A.C.,A.C.,,000,N,
,A9699,  ,#,#,,000,N,
,A9700,  ,A.C.,A.C.,,000,N,
,A9900,  ,A.C.,A.C.,PA,000,N,
,D1203,  ,13.25,13.25,,000,N,
,D1204,,12.32,12.32,,000,N,
,G0008,  ,Bundled,Bundled,,000,N,
,G0009,  ,Bundled,Bundled,,000,N,
,G0010,  ,Bundled,Bundled,,000,N,
,G0027,  ,#,#,,000,N,
L,G0101,  ,21.56,21.56,,000,N,
,G0102,  ,Bundled,Bundled,,000,N,
L,G0103,  ,20.02,20.02,,000,N,
L,G0104,  ,78.03,36.68,,000,N,
L,G0105,  ,227.86,128.93,,000,N,
,G0105,53,78.03,36.68,,000,N,
,G0106,  ,120.93,120.93,,000,N,
,G0106,TC,90.70,90.70,,000,N,
,G0106,26,30.23,30.23,,000,N,
,G0117,  ,Bundled,Bundled,,000,N,
,G0118,  ,Bundled,Bundled,,000,N,
,G0120,  ,120.93,120.93,,000,N,
,G0120,TC,90.70,90.70,,000,N,
,G0120,26,30.23,30.23,,000,N,
L,G0121,  ,227.86,128.93,,000,N,
L,G0121,53,78.03,36.68,,000,N,
,G0122,  ,148.50,148.50,,000,N,
,G0122,TC,118.26,118.26,,000,N,
,G0122,26,30.23,30.23,,000,N,
,G0123,  ,#,#,,000,N,
,G0124,  ,#,#,,000,N,
,G0127,  ,#,#,,000,N,
,G0128,  ,#,#,,000,N,
,G0129,  ,#,#,,000,N,
,G0130,  ,19.34,19.34,,000,N,
,G0130,TC,12.67,12.67,,000,N,
,G0130,26,6.67,6.67,,000,N,
,G0141,  ,#,#,,000,N,
,G0143,  ,#,#,,000,N,
,G0144,  ,#,#,,000,N,
,G0145,  ,#,#,,000,N,
,G0147,  ,#,#,,000,N,
,G0148,  ,#,#,,000,N,
,G0151,  ,#,#,,000,N,
,G0152,  ,#,#,,000,N,
,G0153,  ,#,#,,000,N,
,G0154,  ,#,#,,000,N,
,G0155,  ,#,#,,000,N,
,G0156,  ,#,#,,000,N,
,G0166,  ,89.81,89.81,PA,000,N,
,G0168,  ,48.46,15.34,,000,N,
,G0173,  ,B.R.,B.R.,,000,N,
,G0179,  ,24.01,24.01,,000,N,
,G0180,  ,31.34,31.34,,000,N,
,G0181,  ,62.02,62.02,,000,N,
,G0182,  ,63.13,63.13,,000,N,
,G0186,  ,B.R.,B.R.,,090,N,
L,G0202,  ,79.58,79.58,,000,N,
L,G0202,TC,58.46,58.46,,000,N,
L,G0202,26,21.34,21.34,,000,N,
,G0204,  ,94.70,94.70,,000,N,
,G0204,TC,68.25,68.25,,000,N,
,G0204,26,21.34,21.34,,000,N,
,G0206,  ,74.92,74.92,,000,N,
,G0206,TC,53.57,53.57,,000,N,
,G0206,26,21.34,21.34,,000,N,
,G0219,  ,#,#,,000,N,
,G0219,TC,#,#,,000,N,
,G0219,26,#,#,,000,N,
,G0235,  ,#,#,,000,N,
,G0235,TC,#,#,,000,N,
,G0235,26,#,#,,000,N,
