"Colorado Medicaid Fee Schedule January 1, 2015",,,,,,,,,
"The reimbursement rates listed in this fee schedule are valid for services rendered on or after Januar  1, 2015 Please refer to the Fee Schedule Instructions on the website for an explaination of each field",,,,,,,,,
,,,,,,,,,
,,,,,,,,,
CPT or HCPCS Procedure Code,Procedure Code Modifier,Base Value,Conversion Factor,Total CO Medicaid Allowable (Base Value x Conversion Factor),Min Age,Max Age,Post Op Days,Prior Authorization Needed,
E1220,,2044.54,1.00,"$2,044.54",000,999,000,Yes,
E1221,Rental modifier(s),29.38,1.00,$29.38,000,999,000,Yes,
E1221,,418.44,1.00,$418.44,000,999,000,Yes,
E1222,Rental modifier(s),36.09,1.00,$36.09,000,999,000,Yes,
E1222,,,,Code is manually priced,000,999,000,No,
E1223,Rental modifier(s),20.94,1.00,$20.94,000,999,000,Yes,
E1223,,582.19,1.00,$582.19,000,999,000,Yes,
E1224,Rental modifier(s),47.94,1.00,$47.94,000,999,000,Yes,
E1224,,676.79,1.00,$676.79,000,999,000,Yes,
E1225,,338.28,1.00,$338.28,000,999,000,Yes,
E1226,Rental modifier(s),34.28,1.00,$34.28,000,999,000,Yes,
E1226,,339.73,1.00,$339.73,000,999,000,Yes,
E1227,,229.04,1.00,$229.04,000,999,000,Yes,
E1228,,,,Code is manually priced,000,999,000,No,
E1229,Rental modifier(s),50.06,1.00,$50.06,000,999,000,Yes,
E1229,,,,Code is manually priced,000,999,000,No,
E1230,Rental modifier(s),121.58,1.00,$121.58,000,999,000,Yes,
E1230,,1871.47,1.00,"$1,871.47",000,999,000,Yes,
E1231,,,,Code is manually priced,000,999,000,No,
E1232,,2295.34,1.00,"$2,295.34",000,999,000,Yes,
E1233,,2378.33,1.00,"$2,378.33",000,999,000,Yes,
E1234,,2070.51,1.00,"$2,070.51",000,999,000,Yes,
E1235,,1762.70,1.00,"$1,762.70",000,999,000,Yes,
E1236,,1758.98,1.00,"$1,758.98",000,999,000,Yes,
E1237,Rental modifier(s),157.75,1.00,$157.75,000,999,000,Yes,
E1237,,1774.35,1.00,"$1,774.35",000,999,000,Yes,
E1238,Rental modifier(s),159.51,1.00,$159.51,000,999,000,Yes,
E1238,,1758.98,1.00,"$1,758.98",000,999,000,Yes,
E1239,Rental modifier(s),132.54,1.00,$132.54,000,999,000,Yes,
E1239,,,,Code is manually priced,000,999,000,No,
E1240,Rental modifier(s),56.44,1.00,$56.44,000,999,000,Yes,
E1240,,836.90,1.00,$836.90,000,999,000,Yes,
E1250,Rental modifier(s),43.36,1.00,$43.36,000,999,000,Yes,
E1250,,691.36,1.00,$691.36,000,999,000,Yes,
E1260,Rental modifier(s),56.90,1.00,$56.90,000,999,000,Yes,
E1260,,691.36,1.00,$691.36,000,999,000,Yes,
E1270,Rental modifier(s),50.82,1.00,$50.82,000,999,000,Yes,
E1270,,920.86,1.00,$920.86,000,999,000,Yes,
E1280,Rental modifier(s),55.96,1.00,$55.96,000,999,000,Yes,
E1280,,1510.08,1.00,"$1,510.08",000,999,000,Yes,
E1285,Rental modifier(s),99.89,1.00,$99.89,000,999,000,Yes,
E1285,,1307.83,1.00,"$1,307.83",000,999,000,Yes,
E1290,Rental modifier(s),111.63,1.00,$111.63,000,999,000,Yes,
E1290,,1437.28,1.00,"$1,437.28",000,999,000,Yes,
E1295,Rental modifier(s),113.64,1.00,$113.64,000,999,000,Yes,
E1296,,527.76,1.00,$527.76,000,999,000,Yes,
E1297,,103.87,1.00,$103.87,000,999,000,Yes,
E1298,,227.94,1.00,$227.94,000,999,000,Yes,
E1300,,179.50,1.00,$179.50,000,999,000,Yes,
E1310,,2132.11,1.00,"$2,132.11",000,999,000,Yes,
E1353,,27.58,1.00,$27.58,000,999,000,No,
E1354,,23.51,1.00,$23.51,000,999,000,No,
E1355,,20.77,1.00,$20.77,000,999,000,No,
E1356,,500.91,1.00,$500.91,000,999,000,No,
E1357,,388.47,1.00,$388.47,000,999,000,No,
E1358,,608.25,1.00,$608.25,000,999,000,No,
E1372,,161.86,1.00,$161.86,000,999,000,No,
E1390,Rental modifier(s),,,Code is manually priced,000,999,000,No,
E1390,,,,Code is manually priced,000,999,000,No,
E1391,Rental modifier(s),,,Code is manually priced,000,999,000,No,
E1391,,,,Code is manually priced,000,999,000,No,
E1392,,,,Code is manually priced,000,999,000,No,
E1399,Rental modifier(s),,,Code is manually priced,000,999,000,No,
E1399,,,,Code is manually priced,000,999,000,No,
E1405,Rental modifier(s),189.45,1.00,$189.45,000,999,000,Yes,
E1405,,217.34,1.00,$217.34,000,999,000,Yes,
E1406,Rental modifier(s),171.71,1.00,$171.71,000,999,000,Yes,
E1406,,196.99,1.00,$196.99,000,999,000,Yes,
E1500,,5.11,1.00,$5.11,000,999,000,Yes,
E1510,Rental modifier(s),354.40,1.00,$354.40,000,999,000,Yes,
E1510,,741.07,1.00,$741.07,000,999,000,Yes,
E1520,Rental modifier(s),132.43,1.00,$132.43,000,999,000,Yes,
E1520,,76.28,1.00,$76.28,000,999,000,Yes,
E1530,,110.18,1.00,$110.18,000,999,000,Yes,
E1540,,68.16,1.00,$68.16,000,999,000,Yes,
E1550,,,,Code is manually priced,000,999,000,No,
E1560,,125.29,1.00,$125.29,000,999,000,Yes,
E1570,,447.02,1.00,$447.02,000,999,000,Yes,
E1575,,32.18,1.00,$32.18,000,999,000,Yes,
E1580,,,,Code is manually priced,000,999,000,Yes,
E1590,,1235.09,1.00,"$1,235.09",000,999,000,Yes,
E1592,,9849.46,1.00,"$9,849.46",000,999,000,Yes,
E1594,,598.41,1.00,$598.41,000,999,000,Yes,
E1600,,552.77,1.00,$552.77,000,999,000,Yes,
E1610,,266.82,1.00,$266.82,000,999,000,Yes,
E1615,,299.20,1.00,$299.20,000,999,000,Yes,
E1620,,722.76,1.00,$722.76,000,999,000,Yes,
E1625,,,,Code is manually priced,000,999,000,Yes,
E1630,,,,Code is manually priced,000,999,000,Yes,
E1632,,,,Code is manually priced,000,999,000,Yes,
E1634,,,,Not a benefit,,,,,
E1635,,,,Code is manually priced,000,999,000,Yes,
E1636,,97.04,1.00,$97.04,000,999,000,Yes,
E1637,,35.61,1.00,$35.61,000,999,000,Yes,
E1639,,,,Code is manually priced,000,999,000,No,
E1699,,,,Code is manually priced,000,999,000,No,
E1700,Rental modifier(s),30.99,1.00,$30.99,000,999,000,Yes,
E1700,,322.53,1.00,$322.53,000,999,000,Yes,
E1701,,10.52,1.00,$10.52,000,999,000,Yes,
E1702,,22.41,1.00,$22.41,000,999,000,Yes,
E1800,,1020.44,1.00,"$1,020.44",000,999,000,No,
E1801,,1264.11,1.00,"$1,264.11",000,999,000,No,
E1802,,3462.08,1.00,"$3,462.08",000,999,000,No,
E1805,,1052.36,1.00,"$1,052.36",000,999,000,No,
E1806,,1037.89,1.00,"$1,037.89",000,999,000,No,
E1810,,1037.89,1.00,"$1,037.89",000,999,000,No,
E1811,,1314.32,1.00,"$1,314.32",000,999,000,No,
E1812,,853.46,1.00,$853.46,000,999,000,No,
E1815,,1052.36,1.00,"$1,052.36",000,999,000,No,
E1816,,1335.05,1.00,"$1,335.05",000,999,000,No,
E1818,,1362.95,1.00,"$1,362.95",000,999,000,No,
E1820,,80.10,1.00,$80.10,000,999,000,No,
E1821,,104.50,1.00,$104.50,000,999,000,No,
E1825,,1052.36,1.00,"$1,052.36",000,999,000,No,
E1830,,1052.36,1.00,"$1,052.36",000,999,000,No,
E1831,,,,Code is manually priced,000,999,000,No,
E1840,,3750.35,1.00,"$3,750.35",000,999,000,No,
E1841,,4497.50,1.00,"$4,497.50",000,999,000,Yes,
E1841,Rental modifier(s),339.14,1.00,$339.14,000,999,000,Yes,
E1902,,,,Code is manually priced,000,999,000,Yes,
E2000,,556.32,1.00,$556.32,000,999,000,Yes,
E2100,,599.30,1.00,$599.30,000,999,000,Yes,
E2101,,187.22,1.00,$187.22,000,999,000,Yes,
E2120,,,,Code is manually priced,000,999,000,Yes,
E2201,,400.48,1.00,$400.48,000,999,000,Yes,
E2202,,508.76,1.00,$508.76,000,999,000,Yes,
E2203,,357.80,1.00,$357.80,000,999,000,Yes,
E2204,,511.14,1.00,$511.14,000,999,000,Yes,
E2205,,,,Code is manually priced,000,999,000,Yes,
E2206,,43.66,1.00,$43.66,000,999,000,Yes,
E2207,,31.74,1.00,$31.74,000,999,000,Yes,
E2208,,87.01,1.00,$87.01,000,999,000,Yes,
E2209,,78.49,1.00,$78.49,000,999,000,Yes,
E2210,,4.90,1.00,$4.90,000,999,000,Sometimes,
E2211,,29.98,1.00,$29.98,000,999,000,Sometimes,
E2212,,4.30,1.00,$4.30,000,999,000,Sometimes,
E2213,,22.28,1.00,$22.28,000,999,000,Sometimes,
E2214,,26.38,1.00,$26.38,000,999,000,Sometimes,
E2215,,7.04,1.00,$7.04,000,999,000,Sometimes,
E2216,,29.61,1.00,$29.61,000,999,000,Sometimes,
E2217,,31.80,1.00,$31.80,000,999,000,Sometimes,
E2218,,29.90,1.00,$29.90,000,999,000,Sometimes,
E2219,,26.54,1.00,$26.54,000,999,000,Sometimes,
E2220,,20.90,1.00,$20.90,000,999,000,Sometimes,
E2221,,18.72,1.00,$18.72,000,999,000,Sometimes,
E2222,,15.44,1.00,$15.44,000,999,000,Sometimes,
E2224,,71.83,1.00,$71.83,000,999,000,Sometimes,
E2225,,12.75,1.00,$12.75,000,999,000,Sometimes,
E2226,,27.81,1.00,$27.81,000,999,000,Sometimes,
E2227,,1684.29,1.00,"$1,684.29",000,999,000,Sometimes,
E2228,,1004.97,1.00,"$1,004.97",000,999,000,Sometimes,
E2230,,,,Code is manually priced,000,999,000,Yes,
E2231,,118.26,1.00,$118.26,000,999,000,Yes,
E2291,,460.02,1.00,$460.02,000,999,000,Yes,
E2292,,460.02,1.00,$460.02,000,999,000,Yes,
E2293,,,,Code is manually priced,000,999,000,Yes,
E2294,,,,Code is manually priced,000,999,000,Yes,
E2295,,,,Code is manually priced,000,999,000,Yes,
E2300,,,,Code is manually priced,000,999,000,Yes,
E2301,,,,Code is manually priced,000,999,000,No,
E2310,,955.65,1.00,$955.65,000,999,000,Yes,
E2311,,1977.00,1.00,"$1,977.00",000,999,000,Yes,
E2312,,1478.08,1.00,"$1,478.08",000,999,000,Yes,
E2313,,234.73,1.00,$234.73,000,999,000,Yes,
E2321,,1470.17,1.00,"$1,470.17",000,999,000,Yes,
E2322,,1304.80,1.00,"$1,304.80",000,999,000,Yes,
E2323,,63.98,1.00,$63.98,000,999,000,Yes,
E2324,,40.55,1.00,$40.55,000,999,000,Yes,
E2325,,1246.02,1.00,"$1,246.02",000,999,000,Yes,
E2326,,321.16,1.00,$321.16,000,999,000,Yes,
E2327,,2416.86,1.00,"$2,416.86",000,999,000,Yes,
E2328,,4584.43,1.00,"$4,584.43",000,999,000,Yes,
E2329,,1633.95,1.00,"$1,633.95",000,999,000,Yes,
E2330,,3239.46,1.00,"$3,239.46",000,999,000,Yes,
E2331,,,,Code is manually priced,000,999,000,Yes,
E2340,,384.66,1.00,$384.66,000,999,000,Yes,
E2341,,577.03,1.00,$577.03,000,999,000,Yes,
E2342,,480.86,1.00,$480.86,000,999,000,Yes,
E2343,,769.38,1.00,$769.38,000,999,000,Yes,
E2351,,646.35,1.00,$646.35,000,999,000,Yes,
E2358,,,,Code is manually priced,000,999,000,Yes,
E2359,,145.95,1.00,$145.95,000,999,000,Yes,
E2360,,74.21,1.00,$74.21,000,999,000,Sometimes,
E2361,,131.97,1.00,$131.97,000,999,000,Sometimes,
E2362,,89.61,1.00,$89.61,000,999,000,Sometimes,
E2363,,189.96,1.00,$189.96,000,999,000,Sometimes,
E2364,,73.53,1.00,$73.53,000,999,000,Sometimes,
E2365,,110.71,1.00,$110.71,000,999,000,Sometimes,
E2366,,256.83,1.00,$256.83,000,999,000,Sometimes,
E2367,,407.95,1.00,$407.95,000,999,000,Sometimes,
E2368,,676.44,1.00,$676.44,000,999,000,Sometimes,
E2369,,416.27,1.00,$416.27,000,999,000,Sometimes,
E2370,,861.76,1.00,$861.76,000,999,000,Sometimes,
E2371,,110.43,1.00,$110.43,000,999,000,Sometimes,
E2372,,327.12,1.00,$327.12,000,999,000,Sometimes,
E2373,,684.31,1.00,$684.31,000,999,000,Yes,
E2374,,532.34,1.00,$532.34,000,999,000,Sometimes,
E2375,,627.79,1.00,$627.79,000,999,000,Sometimes,
E2376,,983.78,1.00,$983.78,000,999,000,Sometimes,
E2377,,355.97,1.00,$355.97,000,999,000,Yes,
E2378,,,,Code is manually priced,000,999,000,Yes,
E2381,,58.25,1.00,$58.25,000,999,000,Sometimes,
E2382,,15.22,1.00,$15.22,000,999,000,Sometimes,
E2383,,111.31,1.00,$111.31,000,999,000,Sometimes,
E2384,,59.29,1.00,$59.29,000,999,000,Sometimes,
E2385,,36.29,1.00,$36.29,000,999,000,Sometimes,
E2386,,110.31,1.00,$110.31,000,999,000,Sometimes,
E2387,,49.47,1.00,$49.47,000,999,000,Sometimes,
E2388,,36.93,1.00,$36.93,000,999,000,Sometimes,
E2389,,20.05,1.00,$20.05,000,999,000,Sometimes,
E2390,,31.35,1.00,$31.35,000,999,000,Sometimes,
E2391,,15.02,1.00,$15.02,000,999,000,Sometimes,
E2392,,48.33,1.00,$48.33,000,999,000,Sometimes,
E2394,,56.22,1.00,$56.22,000,999,000,Sometimes,
E2395,,39.97,1.00,$39.97,000,999,000,Sometimes,
E2396,,41.41,1.00,$41.41,000,999,000,Sometimes,
E2397,,,,Code is manually priced,000,999,000,Sometimes,
E2402,,,,Code is manually priced,000,999,000,Yes,
E2500,,388.26,1.00,$388.26,000,999,000,Yes,
E2502,,1187.29,1.00,"$1,187.29",000,999,000,Yes,
E2504,,1566.19,1.00,"$1,566.19",000,999,000,Yes,
E2506,,2296.50,1.00,"$2,296.50",000,999,000,Yes,
E2508,,3555.15,1.00,"$3,555.15",000,999,000,Yes,
E2510,,6720.06,1.00,"$6,720.06",000,999,000,Yes,
E2511,,283.45,1.00,$283.45,000,999,000,Yes,
E2512,,466.15,1.00,$466.15,000,999,000,Yes,
E2599,,,,Code is manually priced,000,999,000,Yes,
E2601,,97.11,1.00,$97.11,000,999,000,Yes,
E2602,,128.16,1.00,$128.16,000,999,000,Yes,
E2603,,164.13,1.00,$164.13,000,999,000,Yes,
E2604,,202.24,1.00,$202.24,000,999,000,Yes,
E2605,,277.70,1.00,$277.70,000,999,000,Yes,
E2606,,450.76,1.00,$450.76,000,999,000,Yes,
E2607,,325.00,1.00,$325.00,000,999,000,Yes,
E2608,,376.87,1.00,$376.87,000,999,000,Yes,
E2609,,,,Code is manually priced,000,999,000,Yes,
E2610,,,,Code is manually priced,000,999,000,Yes,
E2611,,335.27,1.00,$335.27,000,999,000,Yes,
E2612,,453.55,1.00,$453.55,000,999,000,Yes,
E2613,,421.88,1.00,$421.88,000,999,000,Yes,
E2614,,583.85,1.00,$583.85,000,999,000,Yes,
E2615,,523.59,1.00,$523.59,000,999,000,Yes,
E2616,,653.25,1.00,$653.25,000,999,000,Yes,
E2617,,,,Code is manually priced,000,999,000,Yes,
E2619,,48.52,1.00,$48.52,000,999,000,Yes,
E2620,,587.90,1.00,$587.90,000,999,000,Yes,
E2621,,616.95,1.00,$616.95,000,999,000,Yes,
E2622,,232.08,1.00,$232.08,000,999,000,Yes,
E2623,,295.33,1.00,$295.33,000,999,000,Yes,
E2624,,234.00,1.00,$234.00,000,999,000,Yes,
E2625,,296.22,1.00,$296.22,000,999,000,Yes,
E2626,,520.59,1.00,$520.59,000,999,000,Yes,
E2627,,830.70,1.00,$830.70,000,999,000,Yes,
E2628,,625.79,1.00,$625.79,000,999,000,Yes,
E2629,,673.14,1.00,$673.14,000,999,000,Yes,
E2630,,553.80,1.00,$553.80,000,999,000,Yes,
E2631,,221.53,1.00,$221.53,000,999,000,Yes,
E2632,,140.86,1.00,$140.86,000,999,000,Yes,
E2633,,119.48,1.00,$119.48,000,999,000,Yes,
E8000,Rental modifier(s),,,Code is manually priced,000,999,000,Yes,
E8000,,,,Code is manually priced,000,999,000,Yes,
E8001,Rental modifier(s),,,Code is manually priced,000,999,000,Yes,
E8001,,,,Code is manually priced,000,999,000,Yes,
E8002,Rental modifier(s),,,Code is manually priced,000,999,000,Yes,
E8002,,,,Code is manually priced,000,999,000,Yes,
G0008,,,,Not a benefit,,,,,
G0009,,,,Not a benefit,,,,,
G0010,,,,Not a benefit,,,,,
G0101,,6.66,2.78,$18.51,000,999,000,No,
G0102,,3.22,2.78,$8.95,000,999,000,No,
G0103,,24.35,1.00,$24.35,000,999,000,No,
G0104,,0.15,33.77,$5.07,000,999,001,No,
G0105,,0.55,33.77,$18.57,000,999,001,No,
G0106,26,2.25,7.70,$17.33,000,999,000,No,
G0106,TC,3.50,7.70,$26.95,000,999,000,No,
G0106,,5.75,7.70,$44.28,000,999,000,No,
G0108,,,,Not a benefit,,,,,
G0117,,10.31,2.78,$28.66,000,999,000,No,
G0118,,6.97,2.78,$19.38,000,999,000,No,
G0120,26,5.39,7.70,$41.50,000,999,000,No,
G0120,TC,8.41,7.70,$64.76,000,999,000,No,
G0120,,13.80,7.70,$106.26,000,999,000,No,
G0121,,3.39,33.77,$114.48,000,999,000,No,
G0122,26,4.22,7.70,$32.49,000,999,000,No,
G0122,TC,15.75,7.70,$121.28,000,999,000,No,
G0122,,19.97,7.70,$153.77,000,999,000,No,
G0123,,26.82,1.00,$26.82,000,999,000,No,
G0124,,24.84,1.00,$24.84,000,999,000,No,
G0127,,0.32,33.77,$10.81,000,999,000,No,
G0128,,,,Not a benefit,,,,,
G0129,,,,Not a benefit,,,,,
G0130,26,1.26,7.70,$9.70,000,999,000,No,
G0130,TC,2.91,7.70,$22.41,000,999,000,No,
G0130,,4.17,7.70,$32.11,000,999,000,No,
G0141,,19.42,1.00,$19.42,000,999,000,No,
G0143,,26.82,1.00,$26.82,000,999,000,No,
G0145,,26.82,1.00,$26.82,000,999,000,No,
G0147,,15.08,1.00,$15.08,000,999,000,No,
G0148,,20.11,1.00,$20.11,000,999,000,No,
G0151,,,,Not a benefit,,,,,
G0152,,,,Not a benefit,,,,,
G0153,,,,Not a benefit,,,,,
G0154,,,,Not a benefit,,,,,
G0155,,,,Not a benefit,,,,,
G0156,,,,Not a benefit,,,,,
G0157,,,,Not a benefit,,,,,
G0158,,,,Not a benefit,,,,,
G0159,,,,Not a benefit,,,,,
G0160,,,,Not a benefit,,,,,
G0161,,,,Not a benefit,,,,,
G0162,,,,Not a benefit,,,,,
G0163,,,,Not a benefit,,,,,
G0164,,,,Not a benefit,,,,,
G0166,,13.11,7.70,$100.95,000,999,000,No,
G0168,,1.27,33.77,$42.89,000,999,000,No,
G0175,,6.13,2.78,$17.04,000,999,000,No,
G0176,,,,Code is manually priced,000,999,000,No,
G0177,,30.99,2.78,$86.15,000,999,000,No,
G0179,,,,Not a benefit,,,,,
G0180,,,,Not a benefit,,,,,
G0181,,,,Not a benefit,,,,,
G0182,,,,Not a benefit,,,,,
G0186,,1.16,33.77,$39.17,000,999,000,No,
G0202,26,4.03,7.70,$31.03,000,999,000,No,
G0202,TC,10.00,7.70,$77.00,000,999,000,No,
G0202,,14.03,7.70,$108.03,000,999,000,No,
G0204,26,5.78,7.70,$44.51,000,999,000,No,
G0204,TC,11.34,7.70,$87.32,000,999,000,No,
G0204,,17.12,7.70,$131.82,000,999,000,No,
G0206,26,3.81,7.70,$29.34,000,999,000,No,
G0206,TC,9.66,7.70,$74.38,000,999,000,No,
G0206,,13.47,7.70,$103.72,000,999,000,No,
G0219,26,7.94,7.70,$61.14,000,999,000,No,
G0219,TC,196.13,7.70,"$1,510.20",000,999,000,No,
G0219,,204.07,7.70,"$1,571.34",000,999,000,No,
G0235,26,,,Code is manually priced,000,999,000,No,
G0235,TC,,,Code is manually priced,000,999,000,No,
G0235,,,,Code is manually priced,000,999,000,No,
G0237,,4.39,2.78,$12.20,000,999,000,No,
G0238,,2.58,2.78,$7.17,000,999,000,No,
G0239,,2.67,2.78,$7.42,000,999,000,No,
G0245,,15.14,2.78,$42.09,000,999,000,No,
G0246,,7.89,2.78,$21.93,000,999,000,No,
G0247,,0.82,33.77,$27.69,000,999,000,No,
G0248,,,,Not a benefit,,,,,
G0249,,,,Not a benefit,,,,,
G0250,,,,Not a benefit,,,,,
G0251,,193.36,7.70,"$1,488.87",000,999,000,No,
G0252,26,8.51,7.70,$65.53,000,999,000,No,
G0252,TC,,,Code is manually priced,000,999,000,No,
G0252,,13.66,7.70,$105.18,000,999,000,No,
G0255,,99.63,2.78,$276.97,000,999,000,No,
G0257,,,,Not a benefit,,,,,
G0259,,14.71,7.70,$113.27,000,999,000,No,
G0260,,8.84,7.70,$68.07,000,999,000,No,
G0268,,0.60,33.77,$20.26,000,999,000,No,
G0269,,2.29,33.77,$77.33,000,999,000,No,
G0270,,,,Not a benefit,,,,,
G0271,,,,Not a benefit,,,,,
G0278,,1.37,7.70,$10.55,000,999,000,No,
G0281,,,,Not a benefit,,,,,
G0282,,,,Not a benefit,,,,,
G0283,,,,Not a benefit,,,,,
G0288,,15.10,7.70,$116.27,000,999,000,No,
G0289,,1.75,33.77,$59.10,000,999,000,No,
G0293,,,,Not a benefit,,,,,
G0294,,,,Not a benefit,,,,,
G0295,,,,Not a benefit,,,,,
G0302,,,,Not a benefit,,,,,
G0303,,,,Not a benefit,,,,,
G0304,,,,Not a benefit,,,,,
G0305,,,,Not a benefit,,,,,
G0306,,8.56,1.00,$8.56,000,999,000,No,
G0329,,1.96,2.78,$5.45,000,999,000,No,
G0333,,12.80,1.00,$12.80,000,999,000,No,
G0337,,,,Not a benefit,,,,,
G0339,,31.48,33.77,"$1,063.08",001,999,000,No,
G0340,,31.48,33.77,"$1,063.08",001,999,000,No,
G0341,,10.97,33.77,$370.46,001,999,000,No,
G0342,,14.81,33.77,$500.13,001,999,090,No,
G0343,,24.37,33.77,$822.97,001,999,090,No,
G0364,,0.27,33.77,$9.12,000,999,000,No,
G0365,26,1.86,7.70,$14.32,000,999,000,No,
G0365,TC,21.17,7.70,$163.01,000,999,000,No,
G0365,,23.04,7.70,$177.41,000,999,000,No,
G0372,,,,Not a benefit,,,,,
G0378,,,,Not a benefit,,,,,
G0379,,,,Not a benefit,,,,,
G0380,,,,Not a benefit,,,,,
G0381,,,,Not a benefit,,,,,
G0382,,,,Not a benefit,,,,,
G0383,,,,Not a benefit,,,,,
G0384,,,,Not a benefit,,,,,
G0389,,11.54,7.70,$88.86,000,999,000,No,
G0390,,,,Not a benefit,,,,,
G0396,,,,Not a benefit,,,,,
G0397,,,,Not a benefit,,,,,
G0398,26,26.54,2.78,$73.78,000,999,000,No,
G0398,TC,13.27,2.78,$36.89,000,999,000,No,
G0398,,39.81,2.78,$110.67,000,999,000,No,
G0399,26,22.56,2.78,$62.72,000,999,000,No,
G0399,TC,9.29,2.78,$25.83,000,999,000,No,
G0399,,33.17,2.78,$92.21,000,999,000,No,
G0400,26,18.58,2.78,$51.65,000,999,000,No,
G0400,TC,7.97,2.78,$22.16,000,999,000,No,
G0400,,26.54,2.78,$73.78,000,999,000,No,
G0402,,21.68,2.78,$60.27,000,999,000,No,
G0403,,4.86,2.78,$13.51,000,999,000,No,
G0404,,3.18,2.78,$8.84,000,999,000,No,
G0405,,1.94,2.78,$5.39,000,999,000,No,
G0406,,,,Not a benefit,,,,,
G0407,,,,Not a benefit,,,,,
G0408,,,,Not a benefit,,,,,
G0409,,,,Not a benefit,,,,,
G0410,,,,Not a benefit,,,,,
G0411,,,,Not a benefit,,,,,
G0412,,14.37,33.77,$485.27,000,999,090,No,
G0413,,21.02,33.77,$709.85,000,999,090,No,
G0414,,19.90,33.77,$672.02,000,999,090,No,
G0415,,27.19,33.77,$918.21,000,999,090,No,
G0416,,57.02,8.01,$456.73,000,999,000,No,
G0417,,110.78,8.01,$887.35,000,999,000,No,
G0418,,190.15,8.01,"$1,523.10",000,999,000,No,
G0419,,225.66,8.01,"$1,807.54",000,999,000,No,
G0420,,,,Not a benefit,,,,,
G0421,,,,Not a benefit,,,,,
G0422,,29.21,1.00,$29.21,000,999,000,No,
G0423,,29.21,1.00,$29.21,000,999,000,No,
G0424,,13.94,1.00,$13.94,000,999,000,No,
G0425,,,,Not a benefit,,,,,
G0426,,,,Not a benefit,,,,,
G0427,,,,Not a benefit,,,,,
G0428,,,,Code is manually priced,000,999,000,No,
G0429,,,,Code is manually priced,000,999,000,No,
G0431,,17.32,1.00,$17.32,000,999,000,No,
G0432,,10.66,1.00,$10.66,000,999,000,No,
G0433,,10.66,1.00,$10.66,000,999,000,No,
G0434,,15.53,1.00,$15.53,000,999,000,No,
G0435,,12.82,1.00,$12.82,000,999,000,No,
G0436,,,,Not a benefit,,,,,
G0437,,,,Not a benefit,,,,,
G0438,,,,Not a benefit,,,,,
G0439,,,,Not a benefit,,,,,
G0442,,,,Code is manually priced,000,999,000,No,
G0443,,,,Code is manually priced,000,999,000,No,
G0444,,,,Code is manually priced,000,999,000,No,
G0445,,,,Code is manually priced,000,999,000,No,
G0446,,,,Code is manually priced,000,999,000,No,
G0447,,,,Code is manually priced,000,999,000,No,
G0448,,,,Code is manually priced,000,999,000,No,
G0449,,,,Code is manually priced,000,999,000,No,
G0450,,,,Code is manually priced,000,999,000,No,
G0451,,5.58,1.00,$5.58,000,999,000,yes,
G0452,,,,Not a benefit,,,,,
G0453,,,,Not a benefit,,,,,
G0454,,,,Not a benefit,,,,,
G0455,,,,Not a benefit,,,,,
G0456,,,,Not a benefit,,,,,
G0457,,,,Not a benefit,,,,,
G0458,,,,Not a benefit,,,,,
G0908,,,,Not a benefit,,,,,
G0909,,,,Not a benefit,,,,,
G0910,,,,Not a benefit,,,,,
G0913,,,,Not a benefit,,,,,
G0914,,,,Not a benefit,,,,,
G0915,,,,Not a benefit,,,,,
G0916,,,,Not a benefit,,,,,
G0917,,,,Not a benefit,,,,,
G0918,,,,Not a benefit,,,,,
G0919,,,,Not a benefit,,,,,
G0920,,,,Not a benefit,,,,,
G0921,,,,Not a benefit,,,,,
G0922,,,,Not a benefit,,,,,
G3001,,,,Not a benefit,,,,,
G8126,,,,Not a benefit,,,,,
G8127,,,,Not a benefit,,,,,
G8128,,,,Not a benefit,,,,,
G8395,,,,Not a benefit,,,,,
G8396,,,,Not a benefit,,,,,
G8397,,,,Not a benefit,,,,,
G8398,,,,Not a benefit,,,,,
G8399,,,,Not a benefit,,,,,
G8400,,,,Not a benefit,,,,,
G8401,,,,Not a benefit,,,,,
G8404,,,,Not a benefit,,,,,
G8405,,,,Not a benefit,,,,,
G8406,,,,Not a benefit,,,,,
G8410,,,,Not a benefit,,,,,
G8415,,,,Not a benefit,,,,,
G8416,,,,Not a benefit,,,,,
G8417,,,,Not a benefit,,,,,
G8418,,,,Not a benefit,,,,,
G8419,,,,Not a benefit,,,,,
G8420,,,,Not a benefit,,,,,
G8421,,,,Not a benefit,,,,,
G8422,,,,Not a benefit,,,,,
G8427,,,,Not a benefit,,,,,
G8428,,,,Not a benefit,,,,,
G8430,,,,Not a benefit,,,,,
G8431,,10.49,1.00,$10.49,,,,,
G8432,,,,Not a benefit,,,,,
G8433,,,,Not a benefit,,,,,
G8442,,,,Not a benefit,,,,,
G8450,,,,Not a benefit,,,,,
G8451,,,,Not a benefit,,,,,
G8452,,,,Not a benefit,,,,,
G8458,,,,Not a benefit,,,,,
G8459,,,,Not a benefit,,,,,
G8460,,,,Not a benefit,,,,,
G8461,,,,Not a benefit,,,,,
G8462,,,,Not a benefit,,,,,
G8463,,,,Not a benefit,,,,,
G8464,,,,Not a benefit,,,,,
G8465,,,,Not a benefit,,,,,
G8473,,,,Not a benefit,,,,,
G8474,,,,Not a benefit,,,,,
G8475,,,,Not a benefit,,,,,
